#,Date-time,Nest,Egg,Ambient
1985,9/19/2007 22:04,26.88,36.57,19.21
1986,9/19/2007 22:05,26.88,36.57,19.04
1987,9/19/2007 22:06,26.88,36.57,19.04
1988,9/19/2007 22:07,26.88,36.57,19.04
1989,9/19/2007 22:08,26.88,36.57,19.04
1990,9/19/2007 22:09,26.88,36.57,19.04
1991,9/19/2007 22:10,26.88,36.57,19.04
1992,9/19/2007 22:11,26.88,36.57,19.04
1993,9/19/2007 22:12,26.7,36.57,19.04
1994,9/19/2007 22:13,26.7,36.57,19.21
1995,9/19/2007 22:14,26.88,36.57,19.21
1996,9/19/2007 22:15,26.88,36.57,19.21
1997,9/19/2007 22:16,26.88,36.57,19.21
1998,9/19/2007 22:17,26.88,36.57,19.21
1999,9/19/2007 22:18,26.88,36.57,19.21
2000,9/19/2007 22:19,26.88,36.57,19.21
2001,9/19/2007 22:20,26.88,36.57,19.21
2002,9/19/2007 22:21,26.88,36.57,19.21
2003,9/19/2007 22:22,26.88,36.57,19.21
2004,9/19/2007 22:23,26.88,36.57,19.04
2005,9/19/2007 22:24,26.88,36.57,19.04
2006,9/19/2007 22:25,26.88,36.57,19.04
2007,9/19/2007 22:26,26.7,36.57,19.04
2008,9/19/2007 22:27,26.7,36.57,19.04
2009,9/19/2007 22:28,26.7,36.57,19.04
2010,9/19/2007 22:29,26.7,36.57,19.04
2011,9/19/2007 22:30,26.7,36.57,19.04
2012,9/19/2007 22:31,26.7,36.57,19.04
2013,9/19/2007 22:32,26.7,36.57,19.04
2014,9/19/2007 22:33,26.7,36.57,18.87
2015,9/19/2007 22:34,26.7,36.57,18.87
2016,9/19/2007 22:35,26.7,36.57,18.87
2017,9/19/2007 22:36,26.7,36.57,18.87
2018,9/19/2007 22:37,26.7,36.57,18.87
2019,9/19/2007 22:38,26.7,36.57,18.87
2020,9/19/2007 22:39,26.7,36.57,18.87
2021,9/19/2007 22:40,26.7,36.57,18.87
2022,9/19/2007 22:41,26.7,36.57,18.7
2023,9/19/2007 22:42,26.7,36.57,18.7
2024,9/19/2007 22:43,26.7,36.57,18.7
2025,9/19/2007 22:44,26.7,36.57,18.7
2026,9/19/2007 22:45,26.7,36.57,18.7
2027,9/19/2007 22:46,26.7,36.57,18.7
2028,9/19/2007 22:47,26.7,36.57,18.7
2029,9/19/2007 22:48,26.7,36.57,18.7
2030,9/19/2007 22:49,26.7,36.57,18.87
2031,9/19/2007 22:50,26.7,36.57,18.87
2032,9/19/2007 22:51,26.7,36.57,18.87
2033,9/19/2007 22:52,26.7,36.57,18.87
2034,9/19/2007 22:53,26.7,36.57,18.87
2035,9/19/2007 22:54,26.7,36.57,18.87
2036,9/19/2007 22:55,26.7,36.57,18.7
2037,9/19/2007 22:56,26.7,36.57,18.7
2038,9/19/2007 22:57,26.52,36.57,18.7
2039,9/19/2007 22:58,26.52,36.57,18.7
2040,9/19/2007 22:59,26.52,36.57,18.7
2041,9/19/2007 23:00,26.52,36.57,18.7
2042,9/19/2007 23:01,26.52,36.57,18.7
2043,9/19/2007 23:02,26.52,36.57,18.7
2044,9/19/2007 23:03,26.52,36.57,18.7
2045,9/19/2007 23:04,26.52,36.57,18.7
2046,9/19/2007 23:05,26.52,36.57,18.7
2047,9/19/2007 23:06,26.52,36.57,18.7
2048,9/19/2007 23:07,26.52,36.57,18.7
2049,9/19/2007 23:08,26.52,36.57,18.7
2050,9/19/2007 23:09,26.52,36.57,18.7
2051,9/19/2007 23:10,26.52,36.57,18.7
2052,9/19/2007 23:11,26.52,36.57,18.7
2053,9/19/2007 23:12,26.52,36.57,18.7
2054,9/19/2007 23:13,26.7,36.57,18.7
2055,9/19/2007 23:14,26.7,36.57,18.7
2056,9/19/2007 23:15,26.7,36.57,18.7
2057,9/19/2007 23:16,26.7,36.57,18.7
2058,9/19/2007 23:17,26.7,36.57,18.7
2059,9/19/2007 23:18,26.7,36.57,18.7
2060,9/19/2007 23:19,26.7,36.57,18.7
2061,9/19/2007 23:20,26.7,36.57,18.7
2062,9/19/2007 23:21,26.7,36.57,18.7
2063,9/19/2007 23:22,26.7,36.57,18.7
2064,9/19/2007 23:23,26.7,36.57,18.87
2065,9/19/2007 23:24,26.7,36.57,18.7
2066,9/19/2007 23:25,26.7,36.57,18.7
2067,9/19/2007 23:26,26.7,36.57,18.7
2068,9/19/2007 23:27,26.52,36.57,18.7
2069,9/19/2007 23:28,26.7,36.57,18.7
2070,9/19/2007 23:29,26.7,36.57,18.7
2071,9/19/2007 23:30,26.52,36.57,18.7
2072,9/19/2007 23:31,26.52,36.57,18.7
2073,9/19/2007 23:32,26.52,36.57,18.7
2074,9/19/2007 23:33,26.52,36.57,18.7
2075,9/19/2007 23:34,26.52,36.57,18.7
2076,9/19/2007 23:35,26.52,36.57,18.7
2077,9/19/2007 23:36,26.52,36.57,18.53
2078,9/19/2007 23:37,26.52,36.57,18.53
2079,9/19/2007 23:38,26.52,36.57,18.53
2080,9/19/2007 23:39,26.52,36.57,18.53
2081,9/19/2007 23:40,26.52,36.57,18.53
2082,9/19/2007 23:41,26.52,36.57,18.53
2083,9/19/2007 23:42,26.52,36.57,18.53
2084,9/19/2007 23:43,26.52,36.57,18.7
2085,9/19/2007 23:44,26.52,36.57,18.7
2086,9/19/2007 23:45,26.52,36.57,18.7
2087,9/19/2007 23:46,26.52,36.57,18.7
2088,9/19/2007 23:47,26.52,36.57,18.7
2089,9/19/2007 23:48,26.52,36.57,18.7
2090,9/19/2007 23:49,26.52,36.57,18.7
2091,9/19/2007 23:50,26.52,36.57,18.7
2092,9/19/2007 23:51,26.52,36.57,18.7
2093,9/19/2007 23:52,26.52,36.57,18.7
2094,9/19/2007 23:53,26.52,36.57,18.7
2095,9/19/2007 23:54,26.52,36.57,18.7
2096,9/19/2007 23:55,26.52,36.57,18.7
2097,9/19/2007 23:56,26.52,36.57,18.7
2098,9/19/2007 23:57,26.52,36.57,18.7
2099,9/19/2007 23:58,26.52,36.57,18.7
2100,9/19/2007 23:59,26.52,36.57,18.7
2101,9/20/2007 0:00,26.52,36.13,18.7
2102,9/20/2007 0:01,26.52,36.13,18.7
2103,9/20/2007 0:02,26.52,36.13,18.7
2104,9/20/2007 0:03,26.52,36.13,18.7
2105,9/20/2007 0:04,26.52,36.13,18.7
2106,9/20/2007 0:05,26.52,36.57,18.7
2107,9/20/2007 0:06,26.52,36.57,18.7
2108,9/20/2007 0:07,26.52,36.57,18.7
2109,9/20/2007 0:08,26.52,36.57,18.7
2110,9/20/2007 0:09,26.52,36.57,18.7
2111,9/20/2007 0:10,26.52,36.57,18.7
2112,9/20/2007 0:11,26.52,36.57,18.7
2113,9/20/2007 0:12,26.52,36.57,18.7
2114,9/20/2007 0:13,26.52,36.57,18.7
2115,9/20/2007 0:14,26.52,36.57,18.7
2116,9/20/2007 0:15,26.52,36.57,18.7
2117,9/20/2007 0:16,26.52,36.57,18.7
2118,9/20/2007 0:17,26.52,36.57,18.7
2119,9/20/2007 0:18,26.52,36.57,18.7
2120,9/20/2007 0:19,26.52,36.57,18.7
2121,9/20/2007 0:20,26.52,36.57,18.7
2122,9/20/2007 0:21,26.52,36.57,18.7
2123,9/20/2007 0:22,26.52,36.57,18.7
2124,9/20/2007 0:23,26.52,36.57,18.7
2125,9/20/2007 0:24,26.52,36.57,18.7
2126,9/20/2007 0:25,26.7,36.57,18.7
2127,9/20/2007 0:26,26.7,36.57,18.7
2128,9/20/2007 0:27,26.7,36.57,18.7
2129,9/20/2007 0:28,26.7,36.57,18.7
2130,9/20/2007 0:29,26.7,36.57,18.7
2131,9/20/2007 0:30,26.7,36.57,18.7
2132,9/20/2007 0:31,26.7,36.57,18.53
2133,9/20/2007 0:32,26.7,36.57,18.53
2134,9/20/2007 0:33,26.7,36.57,18.53
2135,9/20/2007 0:34,26.7,36.57,18.53
2136,9/20/2007 0:35,26.7,36.57,18.53
2137,9/20/2007 0:36,26.7,36.57,18.53
2138,9/20/2007 0:37,26.7,36.57,18.53
2139,9/20/2007 0:38,26.7,36.57,18.7
2140,9/20/2007 0:39,26.7,36.57,18.7
2141,9/20/2007 0:40,26.52,36.57,18.7
2142,9/20/2007 0:41,26.52,36.57,18.7
2143,9/20/2007 0:42,26.52,36.57,18.7
2144,9/20/2007 0:43,26.52,36.57,18.7
2145,9/20/2007 0:44,26.52,36.57,18.7
2146,9/20/2007 0:45,26.52,36.57,18.7
2147,9/20/2007 0:46,26.52,36.57,18.7
2148,9/20/2007 0:47,26.52,36.57,18.7
2149,9/20/2007 0:48,26.52,36.57,18.7
2150,9/20/2007 0:49,26.52,36.57,18.7
2151,9/20/2007 0:50,26.52,36.57,18.7
2152,9/20/2007 0:51,26.52,36.57,18.7
2153,9/20/2007 0:52,26.52,36.57,18.7
2154,9/20/2007 0:53,26.52,36.57,18.7
2155,9/20/2007 0:54,26.52,36.57,18.7
2156,9/20/2007 0:55,26.7,36.57,18.7
2157,9/20/2007 0:56,26.7,36.57,18.87
2158,9/20/2007 0:57,26.7,36.57,18.87
2159,9/20/2007 0:58,26.7,36.57,18.87
2160,9/20/2007 0:59,26.7,36.57,18.87
2161,9/20/2007 1:00,26.7,36.57,18.87
2162,9/20/2007 1:01,26.7,36.57,18.87
2163,9/20/2007 1:02,26.7,36.57,18.87
2164,9/20/2007 1:03,26.7,36.57,18.87
2165,9/20/2007 1:04,26.7,36.57,18.87
2166,9/20/2007 1:05,26.7,36.57,18.87
2167,9/20/2007 1:06,26.7,36.57,18.87
2168,9/20/2007 1:07,26.7,36.57,18.87
2169,9/20/2007 1:08,26.52,36.57,18.87
2170,9/20/2007 1:09,26.52,36.57,18.87
2171,9/20/2007 1:10,26.52,36.57,18.87
2172,9/20/2007 1:11,26.52,36.57,18.87
2173,9/20/2007 1:12,26.52,36.57,18.87
2174,9/20/2007 1:13,26.52,36.57,18.87
2175,9/20/2007 1:14,26.52,36.57,18.87
2176,9/20/2007 1:15,26.7,36.57,18.87
2177,9/20/2007 1:16,26.7,36.57,18.87
2178,9/20/2007 1:17,26.7,36.57,18.87
2179,9/20/2007 1:18,26.7,36.57,18.87
2180,9/20/2007 1:19,26.7,36.57,18.87
2181,9/20/2007 1:20,26.7,36.57,18.87
2182,9/20/2007 1:21,26.7,36.57,18.87
2183,9/20/2007 1:22,26.7,36.57,18.87
2184,9/20/2007 1:23,26.7,36.57,18.87
2185,9/20/2007 1:24,26.7,36.57,18.87
2186,9/20/2007 1:25,26.7,36.57,18.87
2187,9/20/2007 1:26,26.7,36.57,18.87
2188,9/20/2007 1:27,26.7,36.57,18.87
2189,9/20/2007 1:28,26.7,36.57,18.87
2190,9/20/2007 1:29,26.7,36.57,18.87
2191,9/20/2007 1:30,26.7,36.57,18.87
2192,9/20/2007 1:31,26.7,36.57,18.87
2193,9/20/2007 1:32,26.52,36.57,18.87
2194,9/20/2007 1:33,26.52,36.57,18.87
2195,9/20/2007 1:34,26.52,36.57,18.87
2196,9/20/2007 1:35,26.52,36.57,18.87
2197,9/20/2007 1:36,26.52,36.57,18.87
2198,9/20/2007 1:37,26.52,36.57,18.87
2199,9/20/2007 1:38,26.52,36.57,18.87
2200,9/20/2007 1:39,26.52,36.57,18.87
2201,9/20/2007 1:40,26.52,36.57,18.87
2202,9/20/2007 1:41,26.52,36.57,18.87
2203,9/20/2007 1:42,26.7,36.57,18.87
2204,9/20/2007 1:43,26.7,36.57,18.87
2205,9/20/2007 1:44,26.7,36.57,18.87
2206,9/20/2007 1:45,26.7,36.57,19.04
2207,9/20/2007 1:46,26.7,36.57,19.04
2208,9/20/2007 1:47,26.7,36.57,19.04
2209,9/20/2007 1:48,26.7,37,19.04
2210,9/20/2007 1:49,26.7,37,19.04
2211,9/20/2007 1:50,26.7,37,19.04
2212,9/20/2007 1:51,26.7,37,19.04
2213,9/20/2007 1:52,26.7,37,18.87
2214,9/20/2007 1:53,26.7,37,18.87
2215,9/20/2007 1:54,26.7,37,18.87
2216,9/20/2007 1:55,26.7,37,18.87
2217,9/20/2007 1:56,26.7,37,18.87
2218,9/20/2007 1:57,26.7,37,18.87
2219,9/20/2007 1:58,26.7,37,18.87
2220,9/20/2007 1:59,26.7,37,18.87
2221,9/20/2007 2:00,26.7,37,18.87
2222,9/20/2007 2:01,26.7,37,18.87
2223,9/20/2007 2:02,26.7,37,18.87
2224,9/20/2007 2:03,26.7,37,18.87
2225,9/20/2007 2:04,26.7,37,18.87
2226,9/20/2007 2:05,26.7,37,18.87
2227,9/20/2007 2:06,26.7,36.57,18.87
2228,9/20/2007 2:07,26.7,36.57,18.87
2229,9/20/2007 2:08,26.7,36.57,18.87
2230,9/20/2007 2:09,26.7,36.57,18.87
2231,9/20/2007 2:10,26.7,36.57,18.87
2232,9/20/2007 2:11,26.7,36.57,18.87
2233,9/20/2007 2:12,26.7,36.57,18.87
2234,9/20/2007 2:13,26.7,36.57,18.87
2235,9/20/2007 2:14,26.7,36.57,18.87
2236,9/20/2007 2:15,26.7,36.57,18.87
2237,9/20/2007 2:16,26.88,36.57,18.87
2238,9/20/2007 2:17,26.88,36.57,18.87
2239,9/20/2007 2:18,26.88,36.57,18.87
2240,9/20/2007 2:19,26.88,36.57,18.87
2241,9/20/2007 2:20,26.88,36.57,18.87
2242,9/20/2007 2:21,26.88,36.57,18.87
2243,9/20/2007 2:22,26.88,36.57,18.87
2244,9/20/2007 2:23,26.88,36.57,18.87
2245,9/20/2007 2:24,26.88,36.57,18.87
2246,9/20/2007 2:25,26.88,36.57,18.87
2247,9/20/2007 2:26,26.88,36.57,18.87
2248,9/20/2007 2:27,26.88,36.57,18.87
2249,9/20/2007 2:28,26.88,36.57,18.87
2250,9/20/2007 2:29,26.88,36.57,18.7
2251,9/20/2007 2:30,26.7,36.57,18.7
2252,9/20/2007 2:31,26.7,36.57,18.7
2253,9/20/2007 2:32,26.7,36.57,18.7
2254,9/20/2007 2:33,26.7,36.57,18.7
2255,9/20/2007 2:34,26.7,36.57,18.7
2256,9/20/2007 2:35,26.7,36.57,18.7
2257,9/20/2007 2:36,26.7,36.57,18.7
2258,9/20/2007 2:37,26.7,36.57,18.7
2259,9/20/2007 2:38,26.7,36.57,18.7
2260,9/20/2007 2:39,26.7,36.57,18.7
2261,9/20/2007 2:40,26.7,36.57,18.7
2262,9/20/2007 2:41,26.7,36.57,18.7
2263,9/20/2007 2:42,26.7,36.57,18.7
2264,9/20/2007 2:43,26.7,36.57,18.53
2265,9/20/2007 2:44,26.7,36.57,18.53
2266,9/20/2007 2:45,26.7,36.57,18.53
2267,9/20/2007 2:46,26.7,36.57,18.53
2268,9/20/2007 2:47,26.7,36.57,18.53
2269,9/20/2007 2:48,26.7,36.57,18.53
2270,9/20/2007 2:49,26.7,36.57,18.53
2271,9/20/2007 2:50,26.7,36.57,18.53
2272,9/20/2007 2:51,26.7,36.57,18.53
2273,9/20/2007 2:52,26.7,36.57,18.53
2274,9/20/2007 2:53,26.7,36.57,18.53
2275,9/20/2007 2:54,26.7,36.57,18.53
2276,9/20/2007 2:55,26.7,36.57,18.53
2277,9/20/2007 2:56,26.7,36.57,18.53
2278,9/20/2007 2:57,26.7,36.57,18.53
2279,9/20/2007 2:58,26.7,36.57,18.53
2280,9/20/2007 2:59,26.7,36.57,18.53
2281,9/20/2007 3:00,26.7,36.57,18.53
2282,9/20/2007 3:01,26.7,36.57,18.53
2283,9/20/2007 3:02,26.7,36.57,18.53
2284,9/20/2007 3:03,26.7,36.57,18.53
2285,9/20/2007 3:04,26.7,36.57,18.53
2286,9/20/2007 3:05,26.7,36.57,18.53
2287,9/20/2007 3:06,26.7,36.57,18.53
2288,9/20/2007 3:07,26.7,36.57,18.53
2289,9/20/2007 3:08,26.7,36.57,18.53
2290,9/20/2007 3:09,26.7,36.57,18.53
2291,9/20/2007 3:10,26.7,36.57,18.53
2292,9/20/2007 3:11,26.7,36.57,18.53
2293,9/20/2007 3:12,26.7,36.57,18.53
2294,9/20/2007 3:13,26.7,36.57,18.53
2295,9/20/2007 3:14,26.7,36.57,18.53
2296,9/20/2007 3:15,26.7,36.57,18.53
2297,9/20/2007 3:16,26.7,36.57,18.53
2298,9/20/2007 3:17,26.7,36.57,18.53
2299,9/20/2007 3:18,26.7,36.57,18.53
2300,9/20/2007 3:19,26.7,36.57,18.53
2301,9/20/2007 3:20,26.7,36.57,18.53
2302,9/20/2007 3:21,26.7,36.57,18.53
2303,9/20/2007 3:22,26.7,36.57,18.53
2304,9/20/2007 3:23,26.7,36.57,18.53
2305,9/20/2007 3:24,26.7,36.57,18.53
2306,9/20/2007 3:25,26.7,36.57,18.53
2307,9/20/2007 3:26,26.7,36.57,18.53
2308,9/20/2007 3:27,26.7,36.57,18.53
2309,9/20/2007 3:28,26.7,36.57,18.53
2310,9/20/2007 3:29,26.7,36.57,18.53
2311,9/20/2007 3:30,26.7,36.57,18.53
2312,9/20/2007 3:31,26.7,36.57,18.53
2313,9/20/2007 3:32,26.7,36.57,18.53
2314,9/20/2007 3:33,26.7,36.57,18.53
2315,9/20/2007 3:34,26.7,36.57,18.53
2316,9/20/2007 3:35,26.7,36.57,18.53
2317,9/20/2007 3:36,26.7,36.57,18.53
2318,9/20/2007 3:37,26.88,36.57,18.53
2319,9/20/2007 3:38,26.88,36.57,18.53
2320,9/20/2007 3:39,26.88,36.57,18.53
2321,9/20/2007 3:40,26.88,36.57,18.53
2322,9/20/2007 3:41,26.88,36.57,18.53
2323,9/20/2007 3:42,26.88,36.57,18.53
2324,9/20/2007 3:43,26.88,36.57,18.53
2325,9/20/2007 3:44,26.88,37,18.53
2326,9/20/2007 3:45,26.88,36.57,18.53
2327,9/20/2007 3:46,26.88,37,18.53
2328,9/20/2007 3:47,26.88,36.57,18.53
2329,9/20/2007 3:48,26.88,37,18.53
2330,9/20/2007 3:49,26.88,37,18.53
2331,9/20/2007 3:50,26.88,36.57,18.53
2332,9/20/2007 3:51,26.7,36.57,18.53
2333,9/20/2007 3:52,26.7,36.57,18.53
2334,9/20/2007 3:53,26.7,36.57,18.53
2335,9/20/2007 3:54,26.7,36.57,18.53
2336,9/20/2007 3:55,26.88,36.57,18.53
2337,9/20/2007 3:56,26.88,36.57,18.53
2338,9/20/2007 3:57,26.88,36.57,18.53
2339,9/20/2007 3:58,26.88,36.57,18.53
2340,9/20/2007 3:59,27.06,36.57,18.53
2341,9/20/2007 4:00,27.06,36.57,18.36
2342,9/20/2007 4:01,27.06,36.57,18.36
2343,9/20/2007 4:02,27.06,36.57,18.36
2344,9/20/2007 4:03,26.88,36.57,18.36
2345,9/20/2007 4:04,26.88,36.57,18.36
2346,9/20/2007 4:05,26.88,37,18.36
2347,9/20/2007 4:06,26.88,36.57,18.36
2348,9/20/2007 4:07,27.06,36.57,18.36
2349,9/20/2007 4:08,27.06,37,18.36
2350,9/20/2007 4:09,27.06,37,18.36
2351,9/20/2007 4:10,27.06,37,18.36
2352,9/20/2007 4:11,27.06,37,18.36
2353,9/20/2007 4:12,27.06,37,18.36
2354,9/20/2007 4:13,27.06,37,18.36
2355,9/20/2007 4:14,27.06,37,18.36
2356,9/20/2007 4:15,27.06,37,18.36
2357,9/20/2007 4:16,27.06,37,18.36
2358,9/20/2007 4:17,27.06,37,18.36
2359,9/20/2007 4:18,27.06,37,18.36
2360,9/20/2007 4:19,27.06,37,18.36
2361,9/20/2007 4:20,27.06,37,18.36
2362,9/20/2007 4:21,27.06,37,18.36
2363,9/20/2007 4:22,27.06,37,18.36
2364,9/20/2007 4:23,27.06,37,18.36
2365,9/20/2007 4:24,27.06,37,18.36
2366,9/20/2007 4:25,27.06,37,18.36
2367,9/20/2007 4:26,27.06,37,18.36
2368,9/20/2007 4:27,27.06,37,18.36
2369,9/20/2007 4:28,27.06,37,18.36
2370,9/20/2007 4:29,27.06,37,18.36
2371,9/20/2007 4:30,27.06,37,18.19
2372,9/20/2007 4:31,26.88,37,18.19
2373,9/20/2007 4:32,26.88,37,18.19
2374,9/20/2007 4:33,26.88,37,18.19
2375,9/20/2007 4:34,26.88,37,18.19
2376,9/20/2007 4:35,26.88,37,18.19
2377,9/20/2007 4:36,26.88,37,18.19
2378,9/20/2007 4:37,26.88,37,18.19
2379,9/20/2007 4:38,26.88,37,18.19
2380,9/20/2007 4:39,26.88,37,18.19
2381,9/20/2007 4:40,26.88,37,18.19
2382,9/20/2007 4:41,26.88,37,18.19
2383,9/20/2007 4:42,26.88,37,18.19
2384,9/20/2007 4:43,26.88,37,18.19
2385,9/20/2007 4:44,26.88,37,18.19
2386,9/20/2007 4:45,26.88,37,18.19
2387,9/20/2007 4:46,26.88,37,18.19
2388,9/20/2007 4:47,26.88,37,18.19
2389,9/20/2007 4:48,26.88,37,18.36
2390,9/20/2007 4:49,26.88,37,18.36
2391,9/20/2007 4:50,26.88,37,18.36
2392,9/20/2007 4:51,26.88,37,18.36
2393,9/20/2007 4:52,26.88,37,18.36
2394,9/20/2007 4:53,26.88,37,18.36
2395,9/20/2007 4:54,26.88,37,18.36
2396,9/20/2007 4:55,26.7,37,18.36
2397,9/20/2007 4:56,26.7,37,18.36
2398,9/20/2007 4:57,26.7,37,18.36
2399,9/20/2007 4:58,26.7,37,18.36
2400,9/20/2007 4:59,26.7,37,18.36
2401,9/20/2007 5:00,26.7,37,18.36
2402,9/20/2007 5:01,26.7,37,18.36
2403,9/20/2007 5:02,26.7,37,18.36
2404,9/20/2007 5:03,26.7,37,18.36
2405,9/20/2007 5:04,26.7,37,18.36
2406,9/20/2007 5:05,26.7,37,18.36
2407,9/20/2007 5:06,26.7,37,18.36
2408,9/20/2007 5:07,26.7,37,18.36
2409,9/20/2007 5:08,26.7,37,18.36
2410,9/20/2007 5:09,26.7,37,18.36
2411,9/20/2007 5:10,26.7,37,18.36
2412,9/20/2007 5:11,26.7,37,18.36
2413,9/20/2007 5:12,26.7,37,18.36
2414,9/20/2007 5:13,26.7,37,18.36
2415,9/20/2007 5:14,26.7,37,18.36
2416,9/20/2007 5:15,26.7,37,18.36
2417,9/20/2007 5:16,26.7,37,18.36
2418,9/20/2007 5:17,26.7,37,18.36
2419,9/20/2007 5:18,26.7,37,18.36
2420,9/20/2007 5:19,26.7,37,18.36
2421,9/20/2007 5:20,26.7,37,18.36
2422,9/20/2007 5:21,26.7,37,18.36
2423,9/20/2007 5:22,26.7,37,18.36
2424,9/20/2007 5:23,26.88,37,18.36
2425,9/20/2007 5:24,26.88,37,18.36
2426,9/20/2007 5:25,26.88,37,18.36
2427,9/20/2007 5:26,26.88,37.44,18.36
2428,9/20/2007 5:27,26.88,37.44,18.36
2429,9/20/2007 5:28,26.88,37.44,18.36
2430,9/20/2007 5:29,26.88,37.44,18.36
2431,9/20/2007 5:30,26.88,37.44,18.36
2432,9/20/2007 5:31,26.88,37.44,18.36
2433,9/20/2007 5:32,26.88,37.44,18.36
2434,9/20/2007 5:33,26.88,37.44,18.36
2435,9/20/2007 5:34,26.88,37.44,18.36
2436,9/20/2007 5:35,26.88,37.44,18.36
2437,9/20/2007 5:36,26.88,37,18.36
2438,9/20/2007 5:37,26.52,35.7,18.19
2439,9/20/2007 5:38,26.16,34.43,18.19
2440,9/20/2007 5:39,25.98,33.59,18.19
2441,9/20/2007 5:40,25.62,32.76,18.19
2442,9/20/2007 5:41,25.44,32.34,18.19
2443,9/20/2007 5:42,25.27,31.52,18.19
2444,9/20/2007 5:43,24.91,31.12,18.19
2445,9/20/2007 5:44,24.74,30.71,18.19
2446,9/20/2007 5:45,24.56,29.9,18.36
2447,9/20/2007 5:46,24.38,29.5,18.36
2448,9/20/2007 5:47,24.21,29.1,18.36
2449,9/20/2007 5:48,24.03,28.7,18.36
2450,9/20/2007 5:49,23.86,28.31,18.36
2451,9/20/2007 5:50,23.68,27.91,18.36
2452,9/20/2007 5:51,23.51,27.52,18.36
2453,9/20/2007 5:52,23.51,27.12,18.36
2454,9/20/2007 5:53,23.33,26.73,18.36
2455,9/20/2007 5:54,23.16,26.73,18.36
2456,9/20/2007 5:55,22.98,26.34,18.36
2457,9/20/2007 5:56,22.81,25.95,18.19
2458,9/20/2007 5:57,22.81,25.56,18.19
2459,9/20/2007 5:58,22.64,25.56,18.19
2460,9/20/2007 5:59,22.46,25.17,18.36
2461,9/20/2007 6:00,22.46,25.17,18.36
2462,9/20/2007 6:01,22.29,24.79,18.36
2463,9/20/2007 6:02,22.12,24.79,18.36
2464,9/20/2007 6:03,22.12,24.4,18.36
2465,9/20/2007 6:04,21.95,25.56,18.36
2466,9/20/2007 6:05,21.95,27.12,18.36
2467,9/20/2007 6:06,21.95,28.31,18.36
2468,9/20/2007 6:07,22.12,29.1,18.36
2469,9/20/2007 6:08,22.29,29.5,18.36
2470,9/20/2007 6:09,22.46,29.5,18.36
2471,9/20/2007 6:10,22.64,29.9,18.36
2472,9/20/2007 6:11,22.81,29.9,18.36
2473,9/20/2007 6:12,22.98,30.31,18.53
2474,9/20/2007 6:13,23.16,30.71,18.53
2475,9/20/2007 6:14,23.33,31.12,18.53
2476,9/20/2007 6:15,23.51,31.12,18.53
2477,9/20/2007 6:16,23.68,31.52,18.53
2478,9/20/2007 6:17,23.86,31.93,18.53
2479,9/20/2007 6:18,24.03,32.34,18.53
2480,9/20/2007 6:19,24.21,32.34,18.53
2481,9/20/2007 6:20,24.21,32.34,18.53
2482,9/20/2007 6:21,24.38,32.76,18.53
2483,9/20/2007 6:22,24.56,33.17,18.53
2484,9/20/2007 6:23,24.74,33.59,18.53
2485,9/20/2007 6:24,24.91,33.59,18.53
2486,9/20/2007 6:25,24.91,33.59,18.53
2487,9/20/2007 6:26,25.09,33.59,18.7
2488,9/20/2007 6:27,25.09,33.59,18.7
2489,9/20/2007 6:28,25.27,33.59,18.7
2490,9/20/2007 6:29,25.27,34.01,18.7
2491,9/20/2007 6:30,25.27,34.01,18.7
2492,9/20/2007 6:31,25.44,34.01,18.7
2493,9/20/2007 6:32,25.44,34.01,18.7
2494,9/20/2007 6:33,25.27,34.01,18.7
2495,9/20/2007 6:34,25.27,34.01,18.7
2496,9/20/2007 6:35,25.27,34.01,18.7
2497,9/20/2007 6:36,25.44,34.43,18.7
2498,9/20/2007 6:37,25.62,34.43,18.7
2499,9/20/2007 6:38,25.62,34.85,18.7
2500,9/20/2007 6:39,25.8,34.85,18.7
2501,9/20/2007 6:40,25.98,34.85,18.7
2502,9/20/2007 6:41,25.98,34.85,18.7
2503,9/20/2007 6:42,26.16,35.27,18.7
2504,9/20/2007 6:43,26.16,35.27,18.7
2505,9/20/2007 6:44,25.98,35.27,18.7
2506,9/20/2007 6:45,25.98,36.13,18.7
2507,9/20/2007 6:46,25.98,36.57,18.7
2508,9/20/2007 6:47,26.16,36.57,18.7
2509,9/20/2007 6:48,26.16,36.57,18.7
2510,9/20/2007 6:49,26.16,37,18.7
2511,9/20/2007 6:50,26.34,37,18.7
2512,9/20/2007 6:51,26.52,37.44,18.7
2513,9/20/2007 6:52,26.52,37.44,18.7
2514,9/20/2007 6:53,26.7,37.88,18.7
2515,9/20/2007 6:54,26.7,37.88,18.7
2516,9/20/2007 6:55,26.88,37.88,18.7
2517,9/20/2007 6:56,26.88,37.88,18.7
2518,9/20/2007 6:57,26.88,37.88,18.87
2519,9/20/2007 6:58,27.06,37.88,18.87
2520,9/20/2007 6:59,27.06,37.88,18.87
2521,9/20/2007 7:00,27.06,37.88,18.87
2522,9/20/2007 7:01,27.06,37.88,18.87
2523,9/20/2007 7:02,27.06,37.88,18.87
2524,9/20/2007 7:03,27.06,37.88,18.87
2525,9/20/2007 7:04,27.06,37.88,18.87
2526,9/20/2007 7:05,27.06,37.88,18.87
2527,9/20/2007 7:06,27.06,37.88,18.87
2528,9/20/2007 7:07,27.06,37.88,18.87
2529,9/20/2007 7:08,27.06,37.88,18.87
